event_type,host_event_ns,link_id,task_id,ifname,thread_name,can_id,seq,nominal_period_ns,planned_release_ns,wakeup_ns,send_call_ns,send_ret,cpu_id,sched_policy,sched_priority
TX,19312990523237,1,0,can10,tx_can10,256,11506,1000000,19312990441637,19312990523107,19312990523237,16,1,0,0
TX,19312990596626,3,0,can11,tx_can11,256,11506,1000000,19312990529151,19312990596496,19312990596626,16,2,0,0
TX,19312990578941,1,1,can10,tx_can10,257,5755,2000000,19312990441637,19312990523107,19312990578941,16,1,0,0
TX,19312990629403,1,2,can10,tx_can10,258,1151,10000000,19312990441637,19312990523107,19312990629403,16,1,0,0
TX,19312991039735,0,0,can00,tx_can00,256,11507,1000000,19312990839843,19312991039661,19312991039735,16,1,0,0
TX,19312991160494,2,0,can01,tx_can01,256,11498,1000000,19312990896635,19312991160382,19312991160494,16,0,0,0
TX,19312991182716,2,1,can01,tx_can01,257,5755,2000000,19312990896635,19312991160382,19312991182716,16,0,0,0
TX,19312991508825,1,0,can10,tx_can10,256,11507,1000000,19312991441637,19312991508714,19312991508825,16,1,0,0
TX,19312991557010,2,2,can01,tx_can01,258,1151,10000000,19312990896635,19312991160382,19312991557010,16,0,0,0
TX,19312991595640,3,0,can11,tx_can11,256,11507,1000000,19312991529151,19312991595566,19312991595640,16,2,0,0
TX,19312991617529,3,1,can11,tx_can11,257,5755,2000000,19312991529151,19312991595566,19312991617529,16,2,0,0
TX,19312991636862,3,2,can11,tx_can11,258,1151,10000000,19312991529151,19312991595566,19312991636862,16,2,0,0
TX,19312991907713,0,0,can00,tx_can00,256,11508,1000000,19312991839843,19312991907638,19312991907713,16,1,0,0
TX,19312991968360,0,1,can00,tx_can00,257,5755,2000000,19312991839843,19312991907638,19312991968360,16,1,0,0
TX,19312991974897,2,0,can01,tx_can01,256,11499,1000000,19312991896635,19312991974768,19312991974897,16,0,0,0
TX,19312992509488,1,0,can10,tx_can10,256,11508,1000000,19312992441637,19312992509303,19312992509488,16,1,0,0
TX,19312992596524,3,0,can11,tx_can11,256,11508,1000000,19312992529151,19312992596395,19312992596524,16,2,0,0
TX,19312992569173,1,1,can10,tx_can10,257,5756,2000000,19312992441637,19312992509303,19312992569173,16,1,0,0
TX,19312992914542,0,0,can00,tx_can00,256,11509,1000000,19312992839843,19312992914301,19312992914542,16,1,0,0
TX,19312992963356,2,0,can01,tx_can01,256,11500,1000000,19312992896635,19312992963115,19312992963356,16,0,0,0
TX,19312993019837,2,1,can01,tx_can01,257,5756,2000000,19312992896635,19312992963115,19312993019837,16,0,0,0
TX,19312993508780,1,0,can10,tx_can10,256,11509,1000000,19312993441637,19312993508687,19312993508780,16,1,0,0
TX,19312993597705,3,0,can11,tx_can11,256,11509,1000000,19312993529151,19312993597576,19312993597705,16,2,0,0
TX,19312993624020,3,1,can11,tx_can11,257,5756,2000000,19312993529151,19312993597576,19312993624020,16,2,0,0
TX,19312993907334,0,0,can00,tx_can00,256,11510,1000000,19312993839843,19312993907259,19312993907334,16,1,0,0
TX,19312993965796,0,1,can00,tx_can00,257,5756,2000000,19312993839843,19312993907259,19312993965796,16,1,0,0
TX,19312993990518,2,0,can01,tx_can01,256,11501,1000000,19312993896635,19312993990185,19312993990518,16,0,0,0
TX,19312994511016,1,0,can10,tx_can10,256,11510,1000000,19312994441637,19312994510886,19312994511016,16,1,0,0
TX,19312994594979,3,0,can11,tx_can11,256,11510,1000000,19312994529151,19312994594905,19312994594979,16,2,0,0
TX,19312994574645,1,1,can10,tx_can10,257,5757,2000000,19312994441637,19312994510886,19312994574645,16,1,0,0
TX,19312994922385,0,0,can00,tx_can00,256,11511,1000000,19312994839843,19312994922255,19312994922385,16,1,0,0
TX,19312994961699,2,0,can01,tx_can01,256,11502,1000000,19312994896635,19312994961459,19312994961699,16,0,0,0
TX,19312995015810,2,1,can01,tx_can01,257,5757,2000000,19312994896635,19312994961459,19312995015810,16,0,0,0
TX,19312995510456,1,0,can10,tx_can10,256,11511,1000000,19312995441637,19312995510327,19312995510456,16,1,0,0
TX,19312995594197,3,0,can11,tx_can11,256,11511,1000000,19312995529151,19312995593956,19312995594197,16,2,0,0
TX,19312995619141,3,1,can11,tx_can11,257,5757,2000000,19312995529151,19312995593956,19312995619141,16,2,0,0
TX,19312995909288,0,0,can00,tx_can00,256,11512,1000000,19312995839843,19312995909214,19312995909288,16,1,0,0
TX,19312995967565,0,1,can00,tx_can00,257,5757,2000000,19312995839843,19312995909214,19312995967565,16,1,0,0
TX,19312995963695,2,0,can01,tx_can01,256,11503,1000000,19312995896635,19312995963547,19312995963695,16,0,0,0
TX,19312996509359,1,0,can10,tx_can10,256,11512,1000000,19312996441637,19312996509230,19312996509359,16,1,0,0
TX,19312996595692,3,0,can11,tx_can11,256,11512,1000000,19312996529151,19312996595618,19312996595692,16,2,0,0
TX,19312996572415,1,1,can10,tx_can10,257,5758,2000000,19312996441637,19312996509230,19312996572415,16,1,0,0
TX,19312996922172,0,0,can00,tx_can00,256,11513,1000000,19312996839843,19312996921876,19312996922172,16,1,0,0
TX,19312996961005,2,0,can01,tx_can01,256,11504,1000000,19312996896635,19312996960783,19312996961005,16,0,0,0
TX,19312997053727,2,1,can01,tx_can01,257,5758,2000000,19312996896635,19312996960783,19312997053727,16,0,0,0
TX,19312997509244,1,0,can10,tx_can10,256,11513,1000000,19312997441637,19312997509040,19312997509244,16,1,0,0
TX,19312997596595,3,0,can11,tx_can11,256,11513,1000000,19312997529151,19312997596521,19312997596595,16,2,0,0
TX,19312997622725,3,1,can11,tx_can11,257,5758,2000000,19312997529151,19312997596521,19312997622725,16,2,0,0
TX,19312997908131,0,0,can00,tx_can00,256,11514,1000000,19312997839843,19312997908038,19312997908131,16,1,0,0
TX,19312997966260,0,1,can00,tx_can00,257,5758,2000000,19312997839843,19312997908038,19312997966260,16,1,0,0
TX,19312998005353,2,0,can01,tx_can01,256,11505,1000000,19312997896635,19312998005131,19312998005353,16,0,0,0
TX,19312998510721,1,0,can10,tx_can10,256,11514,1000000,19312998441637,19312998510591,19312998510721,16,1,0,0
TX,19312998595795,3,0,can11,tx_can11,256,11514,1000000,19312998529151,19312998595702,19312998595795,16,2,0,0
TX,19312998573387,1,1,can10,tx_can10,257,5759,2000000,19312998441637,19312998510591,19312998573387,16,1,0,0
TX,19312998907923,0,0,can00,tx_can00,256,11515,1000000,19312998839843,19312998907793,19312998907923,16,1,0,0
TX,19312998962256,2,0,can01,tx_can01,256,11506,1000000,19312998896635,19312998962034,19312998962256,16,0,0,0
TX,19312999016108,2,1,can01,tx_can01,257,5759,2000000,19312998896635,19312998962034,19312999016108,16,0,0,0
TX,19312999509754,1,0,can10,tx_can10,256,11515,1000000,19312999441637,19312999509624,19312999509754,16,1,0,0
TX,19312999596031,3,0,can11,tx_can11,256,11515,1000000,19312999529151,19312999595938,19312999596031,16,2,0,0
TX,19312999620475,3,1,can11,tx_can11,257,5759,2000000,19312999529151,19312999595938,19312999620475,16,2,0,0
TX,19312999908067,0,0,can00,tx_can00,256,11516,1000000,19312999839843,19312999907937,19312999908067,16,1,0,0
TX,19312999964548,0,1,can00,tx_can00,257,5759,2000000,19312999839843,19312999907937,19312999964548,16,1,0,0
TX,19313000034955,0,2,can00,tx_can00,258,1152,10000000,19312999839843,19312999907937,19313000034955,16,1,0,0
TX,19312999997326,2,0,can01,tx_can01,256,11507,1000000,19312999896635,19312999997270,19312999997326,16,0,0,0
TX,19313000086251,0,3,can00,tx_can00,259,576,20000000,19312999839843,19312999907937,19313000086251,16,1,0,0
TX,19313000511712,1,0,can10,tx_can10,256,11516,1000000,19313000441637,19313000511453,19313000511712,16,1,0,0
TX,19313000599193,3,0,can11,tx_can11,256,11516,1000000,19313000529151,19313000599101,19313000599193,16,2,0,0
TX,19313000586953,1,1,can10,tx_can10,257,5760,2000000,19313000441637,19313000511453,19313000586953,16,1,0,0
TX,19313000642675,1,2,can10,tx_can10,258,1152,10000000,19313000441637,19313000511453,19313000642675,16,1,0,0
TX,19313000697749,1,3,can10,tx_can10,259,576,20000000,19313000441637,19313000511453,19313000697749,16,1,0,0
TX,19313000911118,0,0,can00,tx_can00,256,11517,1000000,19313000839843,19313000911007,19313000911118,16,1,0,0
TX,19313000979229,2,0,can01,tx_can01,256,11508,1000000,19313000896635,19313000979118,19313000979229,16,0,0,0
TX,19313001034043,2,1,can01,tx_can01,257,5760,2000000,19313000896635,19313000979118,19313001034043,16,0,0,0
TX,19313001096506,2,2,can01,tx_can01,258,1152,10000000,19313000896635,19313000979118,19313001096506,16,0,0,0
TX,19313001154191,2,3,can01,tx_can01,259,576,20000000,19313000896635,19313000979118,19313001154191,16,0,0,0
TX,19313001597078,3,0,can11,tx_can11,256,11517,1000000,19313001529151,19313001597004,19313001597078,16,2,0,0
TX,19313001631615,1,0,can10,tx_can10,256,11517,1000000,19313001441637,19313001631541,19313001631615,16,1,0,0
TX,19313001660374,3,1,can11,tx_can11,257,5760,2000000,19313001529151,19313001597004,19313001660374,16,2,0,0
TX,19313001711911,3,2,can11,tx_can11,258,1152,10000000,19313001529151,19313001597004,19313001711911,16,2,0,0
TX,19313001762892,3,3,can11,tx_can11,259,576,20000000,19313001529151,19313001597004,19313001762892,16,2,0,0
TX,19313001961502,2,0,can01,tx_can01,256,11509,1000000,19313001896635,19313001961280,19313001961502,16,0,0,0
TX,19313001987539,0,0,can00,tx_can00,256,11518,1000000,19313001839843,19313001987465,19313001987539,16,1,0,0
TX,19313002040150,0,1,can00,tx_can00,257,5760,2000000,19313001839843,19313001987465,19313002040150,16,1,0,0
TX,19313002508981,1,0,can10,tx_can10,256,11518,1000000,19313002441637,19313002508907,19313002508981,16,1,0,0
TX,19313002596851,3,0,can11,tx_can11,256,11518,1000000,19313002529151,19313002596611,19313002596851,16,2,0,0
TX,19313002571963,1,1,can10,tx_can10,257,5761,2000000,19313002441637,19313002508907,19313002571963,16,1,0,0
TX,19313002908683,0,0,can00,tx_can00,256,11519,1000000,19313002839843,19313002908609,19313002908683,16,1,0,0
TX,19313002981850,2,0,can01,tx_can01,256,11510,1000000,19313002896635,19313002981239,19313002981850,16,0,0,0
TX,19313003035387,2,1,can01,tx_can01,257,5761,2000000,19313002896635,19313002981239,19313003035387,16,0,0,0
TX,19313003510070,1,0,can10,tx_can10,256,11519,1000000,19313003441637,19313003509884,19313003510070,16,1,0,0
TX,19313003595532,3,0,can11,tx_can11,256,11519,1000000,19313003529151,19313003595403,19313003595532,16,2,0,0
TX,19313003620791,3,1,can11,tx_can11,257,5761,2000000,19313003529151,19313003595403,19313003620791,16,2,0,0
TX,19313003909235,0,0,can00,tx_can00,256,11520,1000000,19313003839843,19313003909105,19313003909235,16,1,0,0
TX,19313003966920,0,1,can00,tx_can00,257,5761,2000000,19313003839843,19313003909105,19313003966920,16,1,0,0
TX,19313003995382,2,0,can01,tx_can01,256,11511,1000000,19313003896635,19313003995253,19313003995382,16,0,0,0
TX,19313004510973,1,0,can10,tx_can10,256,11520,1000000,19313004441637,19313004510825,19313004510973,16,1,0,0
TX,19313004596102,3,0,can11,tx_can11,256,11520,1000000,19313004529151,19313004596009,19313004596102,16,2,0,0
TX,19313004572565,1,1,can10,tx_can10,257,5762,2000000,19313004441637,19313004510825,19313004572565,16,1,0,0
TX,19313004927101,0,0,can00,tx_can00,256,11521,1000000,19313004839843,19313004926971,19313004927101,16,1,0,0
TX,19313004967693,2,0,can01,tx_can01,256,11512,1000000,19313004896635,19313004967619,19313004967693,16,0,0,0
TX,19313005021804,2,1,can01,tx_can01,257,5762,2000000,19313004896635,19313004967619,19313005021804,16,0,0,0
TX,19313005509505,1,0,can10,tx_can10,256,11521,1000000,19313005441637,19313005509431,19313005509505,16,1,0,0
TX,19313005595357,3,0,can11,tx_can11,256,11521,1000000,19313005529151,19313005595264,19313005595357,16,2,0,0
TX,19313005619616,3,1,can11,tx_can11,257,5762,2000000,19313005529151,19313005595264,19313005619616,16,2,0,0
TX,19313005908874,0,0,can00,tx_can00,256,11522,1000000,19313005839843,19313005908763,19313005908874,16,1,0,0
TX,19313005965152,0,1,can00,tx_can00,257,5762,2000000,19313005839843,19313005908763,19313005965152,16,1,0,0
TX,19313006017262,2,0,can01,tx_can01,256,11513,1000000,19313005896635,19313006017003,19313006017262,16,2,0,0
TX,19313006511371,1,0,can10,tx_can10,256,11522,1000000,19313006441637,19313006511242,19313006511371,16,1,0,0
TX,19313006595519,3,0,can11,tx_can11,256,11522,1000000,19313006529151,19313006595390,19313006595519,16,2,0,0
TX,19313006573390,1,1,can10,tx_can10,257,5763,2000000,19313006441637,19313006511242,19313006573390,16,1,0,0
TX,19313006925314,0,0,can00,tx_can00,256,11523,1000000,19313006839843,19313006925110,19313006925314,16,1,0,0
TX,19313006963110,2,0,can01,tx_can01,256,11514,1000000,19313006896635,19313006962999,19313006963110,16,2,0,0
TX,19313006988073,2,1,can01,tx_can01,257,5763,2000000,19313006896635,19313006962999,19313006988073,16,2,0,0
TX,19313007508219,1,0,can10,tx_can10,256,11523,1000000,19313007441637,19313007508145,19313007508219,16,1,0,0
TX,19313007597459,3,0,can11,tx_can11,256,11523,1000000,19313007529151,19313007597219,19313007597459,16,2,0,0
TX,19313007624052,3,1,can11,tx_can11,257,5763,2000000,19313007529151,19313007597219,19313007624052,16,2,0,0
TX,19313007906551,0,0,can00,tx_can00,256,11524,1000000,19313007839843,19313007906421,19313007906551,16,1,0,0
TX,19313007959736,0,1,can00,tx_can00,257,5763,2000000,19313007839843,19313007906421,19313007959736,16,1,0,0
TX,19313007962587,2,0,can01,tx_can01,256,11515,1000000,19313007896635,19313007962458,19313007962587,16,2,0,0
TX,19313008509122,1,0,can10,tx_can10,256,11524,1000000,19313008441637,19313008508659,19313008509122,16,1,0,0
TX,19313008567511,1,1,can10,tx_can10,257,5764,2000000,19313008441637,19313008508659,19313008567511,16,1,0,0
TX,19313008595511,3,0,can11,tx_can11,256,11524,1000000,19313008529151,19313008595418,19313008595511,16,2,0,0
TX,19313008914343,0,0,can00,tx_can00,256,11525,1000000,19313008839843,19313008914213,19313008914343,16,1,0,0
TX,19313008965046,2,0,can01,tx_can01,256,11516,1000000,19313008896635,19313008964935,19313008965046,16,2,0,0
TX,19313009034120,2,1,can01,tx_can01,257,5764,2000000,19313008896635,19313008964935,19313009034120,16,2,0,0
TX,19313009508396,1,0,can10,tx_can10,256,11525,1000000,19313009441637,19313009508247,19313009508396,16,1,0,0
TX,19313009595099,3,0,can11,tx_can11,256,11525,1000000,19313009529151,19313009594988,19313009595099,16,2,0,0
TX,19313009652821,3,1,can11,tx_can11,257,5764,2000000,19313009529151,19313009594988,19313009652821,16,2,0,0
TX,19313009907005,0,0,can00,tx_can00,256,11526,1000000,19313009839843,19313009906894,19313009907005,16,1,0,0
TX,19313009965319,0,1,can00,tx_can00,257,5764,2000000,19313009839843,19313009906894,19313009965319,16,1,0,0
TX,19313010018153,0,2,can00,tx_can00,258,1153,10000000,19313009839843,19313009906894,19313010018153,16,1,0,0
TX,19313010031227,2,0,can01,tx_can01,256,11517,1000000,19313009896635,19313010030967,19313010031227,16,2,0,0
TX,19313010508669,1,0,can10,tx_can10,256,11526,1000000,19313010441637,19313010508558,19313010508669,16,1,0,0
TX,19313010566113,1,1,can10,tx_can10,257,5765,2000000,19313010441637,19313010508558,19313010566113,16,1,0,0
TX,19313010594891,3,0,can11,tx_can11,256,11526,1000000,19313010529151,19313010594817,19313010594891,16,2,0,0
TX,19313010962611,2,0,can01,tx_can01,256,11518,1000000,19313010896635,19313010962371,19313010962611,16,2,0,0
TX,19313011019593,2,1,can01,tx_can01,257,5765,2000000,19313010896635,19313010962371,19313011019593,16,2,0,0
TX,19313011031556,0,0,can00,tx_can00,256,11527,1000000,19313010839843,19313011031482,19313011031556,16,1,0,0
TX,19313010619909,1,2,can10,tx_can10,258,1153,10000000,19313010441637,19313010508558,19313010619909,16,1,0,0
TX,19313011070907,2,2,can01,tx_can01,258,1153,10000000,19313010896635,19313010962371,19313011070907,16,2,0,0
TX,19313011508202,1,0,can10,tx_can10,256,11527,1000000,19313011441637,19313011508128,19313011508202,16,1,0,0
TX,19313011595720,3,0,can11,tx_can11,256,11527,1000000,19313011529151,19313011595646,19313011595720,16,2,0,0
TX,19313011654294,3,1,can11,tx_can11,257,5765,2000000,19313011529151,19313011595646,19313011654294,16,2,0,0
TX,19313011704553,3,2,can11,tx_can11,258,1153,10000000,19313011529151,19313011595646,19313011704553,16,2,0,0
TX,19313011907922,0,0,can00,tx_can00,256,11528,1000000,19313011839843,19313011907811,19313011907922,16,1,0,0
TX,19313011965459,0,1,can00,tx_can00,257,5765,2000000,19313011839843,19313011907811,19313011965459,16,1,0,0
TX,19313012340865,2,0,can01,tx_can01,256,11519,1000000,19313011896635,19313012340642,19313012340865,16,2,0,0
TX,19313012508401,1,0,can10,tx_can10,256,11528,1000000,19313012441637,19313012508123,19313012508401,16,1,0,0
TX,19313012565679,1,1,can10,tx_can10,257,5766,2000000,19313012441637,19313012508123,19313012565679,16,1,0,0
TX,19313012636938,3,0,can11,tx_can11,256,11528,1000000,19313012529151,19313012636845,19313012636938,16,2,0,0
TX,19313012917677,0,0,can00,tx_can00,256,11529,1000000,19313012839843,19313012917547,19313012917677,16,1,0,0
TX,19313012962603,2,0,can01,tx_can01,256,11520,1000000,19313012896635,19313012962529,19313012962603,16,2,0,0
TX,19313013014991,2,1,can01,tx_can01,257,5766,2000000,19313012896635,19313012962529,19313013014991,16,2,0,0
TX,19313013507489,1,0,can10,tx_can10,256,11529,1000000,19313013441637,19313013507415,19313013507489,16,1,0,0
TX,19313013595156,3,0,can11,tx_can11,256,11529,1000000,19313013529151,19313013595081,19313013595156,16,2,0,0
TX,19313013652174,3,1,can11,tx_can11,257,5766,2000000,19313013529151,19313013595081,19313013652174,16,2,0,0
TX,19313013905784,0,0,can00,tx_can00,256,11530,1000000,19313013839843,19313013905673,19313013905784,16,1,0,0
TX,19313013962358,0,1,can00,tx_can00,257,5766,2000000,19313013839843,19313013905673,19313013962358,16,1,0,0
TX,19313014028857,2,0,can01,tx_can01,256,11521,1000000,19313013896635,19313014028635,19313014028857,16,2,0,0
TX,19313014508244,1,0,can10,tx_can10,256,11530,1000000,19313014441637,19313014508115,19313014508244,16,1,0,0
TX,19313014565651,1,1,can10,tx_can10,257,5767,2000000,19313014441637,19313014508115,19313014565651,16,1,0,0
TX,19313014595651,3,0,can11,tx_can11,256,11530,1000000,19313014529151,19313014595540,19313014595651,16,2,0,0
TX,19313014912187,0,0,can00,tx_can00,256,11531,1000000,19313014839843,19313014911965,19313014912187,16,1,0,0
TX,19313014971816,2,0,can01,tx_can01,256,11522,1000000,19313014896635,19313014971742,19313014971816,16,2,0,0
TX,19313015027168,2,1,can01,tx_can01,257,5767,2000000,19313014896635,19313014971742,19313015027168,16,2,0,0
TX,19313015508444,1,0,can10,tx_can10,256,11531,1000000,19313015441637,19313015508369,19313015508444,16,1,0,0
TX,19313015595017,3,0,can11,tx_can11,256,11531,1000000,19313015529151,19313015594906,19313015595017,16,2,0,0
TX,19313015651721,3,1,can11,tx_can11,257,5767,2000000,19313015529151,19313015594906,19313015651721,16,2,0,0
TX,19313015906942,0,0,can00,tx_can00,256,11532,1000000,19313015839843,19313015906720,19313015906942,16,1,0,0
TX,19313015964090,0,1,can00,tx_can00,257,5767,2000000,19313015839843,19313015906720,19313015964090,16,1,0,0
TX,19313016037145,2,0,can01,tx_can01,256,11523,1000000,19313015896635,19313016037052,19313016037145,16,2,0,0
TX,19313016509198,1,0,can10,tx_can10,256,11532,1000000,19313016441637,19313016509087,19313016509198,16,1,0,0
TX,19313016567198,1,1,can10,tx_can10,257,5768,2000000,19313016441637,19313016509087,19313016567198,16,1,0,0
TX,19313016594994,3,0,can11,tx_can11,256,11532,1000000,19313016529151,19313016594902,19313016594994,16,2,0,0
TX,19313016907845,0,0,can00,tx_can00,256,11533,1000000,19313016839843,19313016907660,19313016907845,16,1,0,0
TX,19313016962771,2,0,can01,tx_can01,256,11524,1000000,19313016896635,19313016962548,19313016962771,16,2,0,0
TX,19313017016715,2,1,can01,tx_can01,257,5768,2000000,19313016896635,19313016962548,19313017016715,16,2,0,0
TX,19313017509194,1,0,can10,tx_can10,256,11533,1000000,19313017441637,19313017508990,19313017509194,16,1,0,0
TX,19313017595601,3,0,can11,tx_can11,256,11533,1000000,19313017529151,19313017595509,19313017595601,16,2,0,0
TX,19313017653231,3,1,can11,tx_can11,257,5768,2000000,19313017529151,19313017595509,19313017653231,16,2,0,0
TX,19313017906878,0,0,can00,tx_can00,256,11534,1000000,19313017839843,19313017906804,19313017906878,16,1,0,0
TX,19313017965100,0,1,can00,tx_can00,257,5768,2000000,19313017839843,19313017906804,19313017965100,16,1,0,0
TX,19313018028414,2,0,can01,tx_can01,256,11525,1000000,19313017896635,19313018028340,19313018028414,16,2,0,0
TX,19313018509005,1,0,can10,tx_can10,256,11534,1000000,19313018441637,19313018508894,19313018509005,16,1,0,0
TX,19313018567541,1,1,can10,tx_can10,257,5769,2000000,19313018441637,19313018508894,19313018567541,16,1,0,0
TX,19313018595449,3,0,can11,tx_can11,256,11534,1000000,19313018529151,19313018595375,19313018595449,16,2,0,0
TX,19313018921392,0,0,can00,tx_can00,256,11535,1000000,19313018839843,19313018921299,19313018921392,16,1,0,0
TX,19313018962780,2,0,can01,tx_can01,256,11526,1000000,19313018896635,19313018962706,19313018962780,16,2,0,0
TX,19313019016891,2,1,can01,tx_can01,257,5769,2000000,19313018896635,19313018962706,19313019016891,16,2,0,0
TX,19313019508593,1,0,can10,tx_can10,256,11535,1000000,19313019441637,19313019508519,19313019508593,16,1,0,0
TX,19313019595741,3,0,can11,tx_can11,256,11535,1000000,19313019529151,19313019595667,19313019595741,16,2,0,0
TX,19313019653092,3,1,can11,tx_can11,257,5769,2000000,19313019529151,19313019595667,19313019653092,16,2,0,0
TX,19313019906739,0,0,can00,tx_can00,256,11536,1000000,19313019839843,19313019906499,19313019906739,16,1,0,0
TX,19313019965424,0,1,can00,tx_can00,257,5769,2000000,19313019839843,19313019906499,19313019965424,16,1,0,0
TX,19313019997757,2,0,can01,tx_can01,256,11527,1000000,19313019896635,19313019997646,19313019997757,16,0,0,0
TX,19313020029461,0,2,can00,tx_can00,258,1154,10000000,19313019839843,19313019906499,19313020029461,16,1,0,0
TX,19313020080220,0,3,can00,tx_can00,259,577,20000000,19313019839843,19313019906499,19313020080220,16,1,0,0
TX,19313020507755,1,0,can10,tx_can10,256,11536,1000000,19313020441637,19313020507514,19313020507755,16,1,0,0
TX,19313020582977,1,1,can10,tx_can10,257,5770,2000000,19313020441637,19313020507514,19313020582977,16,1,0,0
TX,19313020594940,3,0,can11,tx_can11,256,11536,1000000,19313020529151,19313020594588,19313020594940,16,2,0,0
TX,19313020908235,0,0,can00,tx_can00,256,11537,1000000,19313020839843,19313020908161,19313020908235,16,1,0,0
TX,19313020639958,1,2,can10,tx_can10,258,1154,10000000,19313020441637,19313020507514,19313020639958,16,1,0,0
TX,19313021015679,2,0,can01,tx_can01,256,11528,1000000,19313020896635,19313021015605,19313021015679,16,0,0,0
TX,19313020992772,1,3,can10,tx_can10,259,577,20000000,19313020441637,19313020507514,19313020992772,16,1,0,0
TX,19313021307493,2,1,can01,tx_can01,257,5770,2000000,19313020896635,19313021015605,19313021307493,16,0,0,0
TX,19313021335752,2,2,can01,tx_can01,258,1154,10000000,19313020896635,19313021015605,19313021335752,16,0,0,0
TX,19313021351455,2,3,can01,tx_can01,259,577,20000000,19313020896635,19313021015605,19313021351455,16,0,0,0
TX,19313021507918,1,0,can10,tx_can10,256,11537,1000000,19313021441637,19313021507843,19313021507918,16,1,0,0
TX,19313021906657,0,0,can00,tx_can00,256,11538,1000000,19313021839843,19313021906545,19313021906657,16,1,0,0
TX,19313021967712,2,0,can01,tx_can01,256,11529,1000000,19313021896635,19313021967601,19313021967712,16,0,0,0
TX,19313021966990,0,1,can00,tx_can00,257,5770,2000000,19313021839843,19313021906545,19313021966990,16,1,0,0
TX,19313021626195,3,0,can11,tx_can11,256,11537,1000000,19313021529151,19313021626121,19313021626195,16,2,0,0
TX,19313022040286,3,1,can11,tx_can11,257,5770,2000000,19313021529151,19313021626121,19313022040286,16,2,0,0
TX,19313022125026,3,2,can11,tx_can11,258,1154,10000000,19313021529151,19313021626121,19313022125026,16,2,0,0
TX,19313022461154,3,3,can11,tx_can11,259,577,20000000,19313021529151,19313021626121,19313022461154,16,2,0,0
TX,19313022508932,1,0,can10,tx_can10,256,11538,1000000,19313022441637,19313022508691,19313022508932,16,1,0,0
TX,19313022564857,1,1,can10,tx_can10,257,5771,2000000,19313022441637,19313022508691,19313022564857,16,1,0,0
TX,19313022841449,3,0,can11,tx_can11,256,11538,1000000,19313022529151,19313022841356,19313022841449,16,2,0,0
TX,19313022939115,0,0,can00,tx_can00,256,11539,1000000,19313022839843,19313022939004,19313022939115,16,1,0,0
TX,19313022961393,2,0,can01,tx_can01,256,11530,1000000,19313022896635,19313022961282,19313022961393,16,0,0,0
TX,19313023254040,2,1,can01,tx_can01,257,5771,2000000,19313022896635,19313022961282,19313023254040,16,0,0,0
TX,19313023507724,1,0,can10,tx_can10,256,11539,1000000,19313023441637,19313023507613,19313023507724,16,1,0,0
TX,19313023595427,3,0,can11,tx_can11,256,11539,1000000,19313023529151,19313023595334,19313023595427,16,2,0,0
TX,19313023652501,3,1,can11,tx_can11,257,5771,2000000,19313023529151,19313023595334,19313023652501,16,2,0,0
TX,19313023907148,0,0,can00,tx_can00,256,11540,1000000,19313023839843,19313023907018,19313023907148,16,1,0,0
TX,19313023965222,0,1,can00,tx_can00,257,5771,2000000,19313023839843,19313023907018,19313023965222,16,1,0,0
TX,19313023962907,2,0,can01,tx_can01,256,11531,1000000,19313023896635,19313023962796,19313023962907,16,0,0,0
TX,19313024509608,1,0,can10,tx_can10,256,11540,1000000,19313024441637,19313024509534,19313024509608,16,1,0,0
TX,19313024596145,3,0,can11,tx_can11,256,11540,1000000,19313024529151,19313024596052,19313024596145,16,2,0,0
TX,19313024570978,1,1,can10,tx_can10,257,5772,2000000,19313024441637,19313024509534,19313024570978,16,1,0,0
TX,19313024915329,0,0,can00,tx_can00,256,11541,1000000,19313024839843,19313024915106,19313024915329,16,1,0,0
TX,19313024960977,2,0,can01,tx_can01,256,11532,1000000,19313024896635,19313024960866,19313024960977,16,0,0,0
TX,19313025014569,2,1,can01,tx_can01,257,5772,2000000,19313024896635,19313024960866,19313025014569,16,0,0,0
TX,19313025507622,1,0,can10,tx_can10,256,11541,1000000,19313025441637,19313025507511,19313025507622,16,1,0,0
TX,19313025595604,3,0,can11,tx_can11,256,11541,1000000,19313025529151,19313025595529,19313025595604,16,2,0,0
TX,19313025619381,3,1,can11,tx_can11,257,5772,2000000,19313025529151,19313025595529,19313025619381,16,2,0,0
TX,19313025906250,0,0,can00,tx_can00,256,11542,1000000,19313025839843,19313025906010,19313025906250,16,1,0,0
TX,19313025964213,0,1,can00,tx_can00,257,5772,2000000,19313025839843,19313025906010,19313025964213,16,1,0,0
TX,19313025966657,2,0,can01,tx_can01,256,11533,1000000,19313025896635,19313025962583,19313025966657,16,0,0,0
TX,19313026507544,1,0,can10,tx_can10,256,11542,1000000,19313026441637,19313026507433,19313026507544,16,1,0,0
TX,19313026594784,3,0,can11,tx_can11,256,11542,1000000,19313026529151,19313026594525,19313026594784,16,2,0,0
TX,19313026565322,1,1,can10,tx_can10,257,5773,2000000,19313026441637,19313026507433,19313026565322,16,1,0,0
TX,19313026910227,0,0,can00,tx_can00,256,11543,1000000,19313026839843,19313026910135,19313026910227,16,1,0,0
TX,19313026961005,2,0,can01,tx_can01,256,11534,1000000,19313026896635,19313026960764,19313026961005,16,0,0,0
