exp_id,thread_name,ifname,can_id,seq,nominal_period_ns,planned_release_ns,wakeup_ns,send_call_ns,send_ret,cpu_id,sched_policy,sched_priority
10,tx_can01,can01,0x210,754,1000000,516822374315,516822387880,516822404065,16,1,1,78
10,tx_can00,can00,0x111,377,2000000,516822367797,516822416453,516822427342,16,0,1,80
10,tx_can01,can01,0x211,377,2000000,516822374315,516822426268,516822437434,16,1,1,78
10,tx_can00,can00,0x110,755,1000000,516823367797,516823377773,516823389939,16,0,1,80
10,tx_can01,can01,0x210,755,1000000,516823374315,516823387661,516823404031,16,1,1,78
10,tx_can00,can00,0x110,756,1000000,516824367797,516824378201,516824389664,16,0,1,80
10,tx_can01,can01,0x210,756,1000000,516824374315,516824387775,516824404256,16,1,1,78
10,tx_can00,can00,0x111,378,2000000,516824367797,516824417163,516824428144,16,0,1,80
10,tx_can01,can01,0x211,378,2000000,516824374315,516824426570,516824437811,16,1,1,78
10,tx_can00,can00,0x110,757,1000000,516825367797,516825376408,516825387519,16,0,1,80
10,tx_can01,can01,0x210,757,1000000,516825374315,516825387704,516825404833,16,1,1,78
10,tx_can00,can00,0x110,758,1000000,516826367797,516826376504,516826387577,16,0,1,80
10,tx_can01,can01,0x210,758,1000000,516826374315,516826387874,516826403892,16,1,1,78
10,tx_can00,can00,0x111,379,2000000,516826367797,516826414669,516826425743,16,0,1,80
10,tx_can01,can01,0x211,379,2000000,516826374315,516826426095,516826437187,16,1,1,78
10,tx_can00,can00,0x110,759,1000000,516827367797,516827376340,516827387303,16,0,1,80
10,tx_can01,can01,0x210,759,1000000,516827374315,516827387803,516827403839,16,1,1,78
10,tx_can00,can00,0x100,76,10000000,516828367797,516828376528,516828388065,16,0,1,80
10,tx_can01,can01,0x200,76,10000000,516828374315,516828387694,516828403805,16,1,1,78
10,tx_can00,can00,0x101,38,20000000,516828367797,516828415342,516828426341,16,0,1,80
10,tx_can01,can01,0x201,38,20000000,516828374315,516828425915,516828437063,16,1,1,78
10,tx_can00,can00,0x110,760,1000000,516828367797,516828449211,516828461229,16,0,1,80
10,tx_can01,can01,0x210,760,1000000,516828374315,516828455544,516828467044,16,1,1,78
10,tx_can00,can00,0x111,380,2000000,516828367797,516828484136,516828493765,16,0,1,80
10,tx_can01,can01,0x211,380,2000000,516828374315,516828485821,516828495469,16,1,1,78
10,tx_can00,can00,0x110,761,1000000,516829367797,516829376290,516829387512,16,0,1,80
10,tx_can01,can01,0x210,761,1000000,516829374315,516829387975,516829405438,16,1,1,78
10,tx_can00,can00,0x110,762,1000000,516830367797,516830376219,516830387515,16,0,1,80
10,tx_can01,can01,0x210,762,1000000,516830374315,516830387886,516830403959,16,1,1,78
10,tx_can00,can00,0x111,381,2000000,516830367797,516830414644,516830425569,16,0,1,80
10,tx_can01,can01,0x211,381,2000000,516830374315,516830426347,516830438217,16,1,1,78
10,tx_can00,can00,0x110,763,1000000,516831367797,516831376148,516831387352,16,0,1,80
10,tx_can01,can01,0x210,763,1000000,516831374315,516831387611,516831403703,16,1,1,78
10,tx_can00,can00,0x110,764,1000000,516832367797,516832378633,516832391614,16,0,1,80
10,tx_can01,can01,0x210,764,1000000,516832374315,516832387392,516832403798,16,1,1,78
10,tx_can00,can00,0x111,382,2000000,516832367797,516832419094,516832430149,16,0,1,80
10,tx_can01,can01,0x211,382,2000000,516832374315,516832425779,516832436927,16,1,1,78
10,tx_can00,can00,0x110,765,1000000,516833367797,516833377969,516833389098,16,0,1,80
10,tx_can01,can01,0x210,765,1000000,516833374315,516833387580,516833403135,16,1,1,78
10,tx_can00,can00,0x110,766,1000000,516834367797,516834377879,516834389027,16,0,1,80
10,tx_can01,can01,0x210,766,1000000,516834374315,516834387842,516834405045,16,1,1,78
10,tx_can00,can00,0x111,383,2000000,516834367797,516834416285,516834427211,16,0,1,80
10,tx_can01,can01,0x211,383,2000000,516834374315,516834427229,516834438414,16,1,1,78
10,tx_can00,can00,0x110,767,1000000,516835367797,516835377827,516835388826,16,0,1,80
10,tx_can01,can01,0x210,767,1000000,516835374315,516835387549,516835403678,16,1,1,78
10,tx_can00,can00,0x110,768,1000000,516836367797,516836378089,516836389403,16,0,1,80
10,tx_can01,can01,0x210,768,1000000,516836374315,516836387570,516836403384,16,1,1,78
10,tx_can00,can00,0x111,384,2000000,516836367797,516836416717,516836428550,16,0,1,80
10,tx_can01,can01,0x211,384,2000000,516836374315,516836425569,516836436939,16,1,1,78
10,tx_can00,can00,0x110,769,1000000,516837367797,516837377888,516837389110,16,0,1,80
10,tx_can01,can01,0x210,769,1000000,516837374315,516837387906,516837404128,16,1,1,78
10,tx_can00,can00,0x100,77,10000000,516838367797,516838377836,516838389057,16,0,1,80
10,tx_can01,can01,0x200,77,10000000,516838374315,516838388039,516838405075,16,1,1,78
10,tx_can00,can00,0x110,770,1000000,516838367797,516838416371,516838427278,16,0,1,80
10,tx_can01,can01,0x210,770,1000000,516838374315,516838427112,516838438278,16,1,1,78
10,tx_can00,can00,0x111,385,2000000,516838367797,516838450111,516838461074,16,0,1,80
10,tx_can01,can01,0x211,385,2000000,516838374315,516838456722,516838468036,16,1,1,78
10,tx_can00,can00,0x110,771,1000000,516839367797,516839377746,516839388857,16,0,1,80
10,tx_can01,can01,0x210,771,1000000,516839374315,516839387838,516839404930,16,1,1,78
10,tx_can00,can00,0x110,772,1000000,516840367797,516840378119,516840389508,16,0,1,80
10,tx_can01,can01,0x210,772,1000000,516840374315,516840387675,516840403637,16,1,1,78
10,tx_can00,can00,0x111,386,2000000,516840367797,516840416655,516840427784,16,0,1,80
10,tx_can01,can01,0x211,386,2000000,516840374315,516840425655,516840436858,16,1,1,78
10,tx_can00,can00,0x110,773,1000000,516841367797,516841377770,516841390029,16,0,1,80
10,tx_can01,can01,0x210,773,1000000,516841374315,516841387752,516841404733,16,1,1,78
10,tx_can00,can00,0x110,774,1000000,516842367797,516842377736,516842388884,16,0,1,80
10,tx_can01,can01,0x210,774,1000000,516842374315,516842387810,516842403958,16,1,1,78
10,tx_can00,can00,0x111,387,2000000,516842367797,516842416142,516842427198,16,0,1,80
10,tx_can01,can01,0x211,387,2000000,516842374315,516842426050,516842437327,16,1,1,78
10,tx_can00,can00,0x110,775,1000000,516843367797,516843377832,516843388850,16,0,1,80
10,tx_can01,can01,0x210,775,1000000,516843374315,516843388017,516843404405,16,1,1,78
10,tx_can00,can00,0x110,776,1000000,516844367797,516844378131,516844389483,16,0,1,80
10,tx_can01,can01,0x210,776,1000000,516844374315,516844387575,516844403575,16,1,1,78
10,tx_can00,can00,0x111,388,2000000,516844367797,516844417019,516844428018,16,0,1,80
10,tx_can01,can01,0x211,388,2000000,516844374315,516844425518,516844436611,16,1,1,78
10,tx_can00,can00,0x110,777,1000000,516845367797,516845377968,516845389949,16,0,1,80
10,tx_can01,can01,0x210,777,1000000,516845374315,516845387523,516845404707,16,1,1,78
10,tx_can00,can00,0x110,778,1000000,516846367797,516846377767,516846388896,16,0,1,80
10,tx_can01,can01,0x210,778,1000000,516846374315,516846387785,516846404025,16,1,1,78
10,tx_can00,can00,0x111,389,2000000,516846367797,516846416043,516846426950,16,0,1,80
10,tx_can01,can01,0x211,389,2000000,516846374315,516846426024,516846437209,16,1,1,78
10,tx_can00,can00,0x110,779,1000000,516847367797,516847377881,516847389177,16,0,1,80
10,tx_can01,can01,0x210,779,1000000,516847374315,516847387825,516847404102,16,1,1,78
10,tx_can00,can00,0x100,78,10000000,516848367797,516848378143,516848389513,16,0,1,80
10,tx_can01,can01,0x200,78,10000000,516848374315,516848387680,516848403864,16,1,1,78
10,tx_can00,can00,0x101,39,20000000,516848367797,516848417086,516848428049,16,0,1,80
10,tx_can01,can01,0x201,39,20000000,516848374315,516848425827,516848436974,16,1,1,78
10,tx_can00,can00,0x110,780,1000000,516848367797,516848450807,516848461788,16,0,1,80
10,tx_can01,can01,0x210,780,1000000,516848374315,516848455548,516848467066,16,1,1,78
10,tx_can00,can00,0x111,390,2000000,516848367797,516848484695,516848494324,16,0,1,80
10,tx_can01,can01,0x211,390,2000000,516848374315,516848485825,516848496250,16,1,1,78
10,tx_can00,can00,0x110,781,1000000,516849367797,516849377739,516849389127,16,0,1,80
10,tx_can01,can01,0x210,781,1000000,516849374315,516849387831,516849404275,16,1,1,78
10,tx_can00,can00,0x110,782,1000000,516850367797,516850377890,516850390075,16,0,1,80
10,tx_can01,can01,0x210,782,1000000,516850374315,516850387834,516850404074,16,1,1,78
10,tx_can00,can00,0x111,391,2000000,516850367797,516850416833,516850427666,16,0,1,80
10,tx_can01,can01,0x211,391,2000000,516850374315,516850426129,516850438147,16,1,1,78
10,tx_can00,can00,0x110,783,1000000,516851367797,516851377782,516851389096,16,0,1,80
10,tx_can01,can01,0x210,783,1000000,516851374315,516851387818,516851403984,16,1,1,78
10,tx_can00,can00,0x110,784,1000000,516852367797,516852378118,516852389488,16,0,1,80
10,tx_can01,can01,0x210,784,1000000,516852374315,516852387599,516852403691,16,1,1,78
10,tx_can00,can00,0x111,392,2000000,516852367797,516852417024,516852428135,16,0,1,80
10,tx_can01,can01,0x211,392,2000000,516852374315,516852425857,516852436875,16,1,1,78
10,tx_can00,can00,0x110,785,1000000,516853367797,516853377695,516853388787,16,0,1,80
10,tx_can01,can01,0x210,785,1000000,516853374315,516853387898,516853403472,16,1,1,78
10,tx_can00,can00,0x110,786,1000000,516854367797,516854377698,516854389920,16,0,1,80
10,tx_can01,can01,0x210,786,1000000,516854374315,516854387790,516854404549,16,1,1,78
10,tx_can00,can00,0x111,393,2000000,516854367797,516854417234,516854428270,16,0,1,80
10,tx_can01,can01,0x211,393,2000000,516854374315,516854426604,516854437733,16,1,1,78
10,tx_can00,can00,0x110,787,1000000,516855367797,516855376349,516855387478,16,0,1,80
10,tx_can01,can01,0x210,787,1000000,516855374315,516855387645,516855403441,16,1,1,78
10,tx_can00,can00,0x110,788,1000000,516856367797,516856378389,516856390055,16,0,1,80
10,tx_can01,can01,0x210,788,1000000,516856374315,516856387648,516856403703,16,1,1,78
10,tx_can00,can00,0x111,394,2000000,516856367797,516856417647,516856428684,16,0,1,80
10,tx_can01,can01,0x211,394,2000000,516856374315,516856425999,516856437091,16,1,1,78
10,tx_can00,can00,0x110,789,1000000,516857367797,516857377744,516857388855,16,0,1,80
10,tx_can01,can01,0x210,789,1000000,516857374315,516857387818,516857404910,16,1,1,78
10,tx_can00,can00,0x100,79,10000000,516858367797,516858377673,516858389006,16,0,1,80
10,tx_can01,can01,0x200,79,10000000,516858374315,516858388135,516858405357,16,1,1,78
10,tx_can00,can00,0x110,790,1000000,516858367797,516858416320,516858427375,16,0,1,80
10,tx_can01,can01,0x210,790,1000000,516858374315,516858427690,516858438967,16,1,1,78
10,tx_can00,can00,0x111,395,2000000,516858367797,516858450393,516858461392,16,0,1,80
10,tx_can01,can01,0x211,395,2000000,516858374315,516858457596,516858468651,16,1,1,78
10,tx_can00,can00,0x110,791,1000000,516859367797,516859377694,516859389953,16,0,1,80
10,tx_can01,can01,0x210,791,1000000,516859374315,516859387768,516859404101,16,1,1,78
10,tx_can00,can00,0x110,792,1000000,516860367797,516860378086,516860389512,16,0,1,80
10,tx_can01,can01,0x210,792,1000000,516860374315,516860387549,516860403400,16,1,1,78
10,tx_can00,can00,0x111,396,2000000,516860367797,516860416548,516860427584,16,0,1,80
10,tx_can01,can01,0x211,396,2000000,516860374315,516860425251,516860436380,16,1,1,78
10,tx_can00,can00,0x110,793,1000000,516861367797,516861377626,516861388700,16,0,1,80
10,tx_can01,can01,0x210,793,1000000,516861374315,516861387774,516861404662,16,1,1,78
10,tx_can00,can00,0x110,794,1000000,516862367797,516862377722,516862388962,16,0,1,80
10,tx_can01,can01,0x210,794,1000000,516862374315,516862387925,516862403962,16,1,1,78
10,tx_can00,can00,0x111,397,2000000,516862367797,516862416202,516862427053,16,0,1,80
10,tx_can01,can01,0x211,397,2000000,516862374315,516862426053,516862437146,16,1,1,78
10,tx_can00,can00,0x110,795,1000000,516863367797,516863377725,516863389835,16,0,1,80
10,tx_can01,can01,0x210,795,1000000,516863374315,516863387558,516863403816,16,1,1,78
10,tx_can00,can00,0x110,796,1000000,516864367797,516864378117,516864389487,16,0,1,80
10,tx_can01,can01,0x210,796,1000000,516864374315,516864387653,516864403523,16,1,1,78
10,tx_can00,can00,0x111,398,2000000,516864367797,516864416634,516864427726,16,0,1,80
10,tx_can01,can01,0x211,398,2000000,516864374315,516864425708,516864436929,16,1,1,78
10,tx_can00,can00,0x110,797,1000000,516865367797,516865378045,516865389064,16,0,1,80
10,tx_can01,can01,0x210,797,1000000,516865374315,516865387730,516865404896,16,1,1,78
10,tx_can00,can00,0x110,798,1000000,516866367797,516866377789,516866388974,16,0,1,80
10,tx_can01,can01,0x210,798,1000000,516866374315,516866387733,516866403918,16,1,1,78
10,tx_can00,can00,0x111,399,2000000,516866367797,516866416232,516866427250,16,0,1,80
10,tx_can01,can01,0x211,399,2000000,516866374315,516866425788,516866436917,16,1,1,78
10,tx_can00,can00,0x110,799,1000000,516867367797,516867377885,516867389014,16,0,1,80
10,tx_can01,can01,0x210,799,1000000,516867374315,516867387755,516867404995,16,1,1,78
10,tx_can00,can00,0x100,80,10000000,516868367797,516868378203,516868389572,16,0,1,80
10,tx_can01,can01,0x200,80,10000000,516868374315,516868387758,516868403887,16,1,1,78
10,tx_can00,can00,0x101,40,20000000,516868367797,516868416812,516868427775,16,0,1,80
10,tx_can01,can01,0x201,40,20000000,516868374315,516868426145,516868437312,16,1,1,78
10,tx_can00,can00,0x110,800,1000000,516868367797,516868450793,516868462700,16,0,1,80
10,tx_can01,can01,0x210,800,1000000,516868374315,516868455644,516868467107,16,1,1,78
10,tx_can00,can00,0x111,400,2000000,516868367797,516868485736,516868495236,16,0,1,80
10,tx_can01,can01,0x211,400,2000000,516868374315,516868485940,516868495606,16,1,1,78
10,tx_can00,can00,0x110,801,1000000,516869367797,516869377576,516869388798,16,0,1,80
10,tx_can01,can01,0x210,801,1000000,516869374315,516869387909,516869404056,16,1,1,78
10,tx_can00,can00,0x110,802,1000000,516870367797,516870377597,516870388764,16,0,1,80
10,tx_can01,can01,0x210,802,1000000,516870374315,516870387727,516870403708,16,1,1,78
10,tx_can00,can00,0x111,401,2000000,516870367797,516870415818,516870426855,16,0,1,80
10,tx_can01,can01,0x211,401,2000000,516870374315,516870425725,516870437577,16,1,1,78
10,tx_can00,can00,0x110,803,1000000,516871367797,516871377860,516871389100,16,0,1,80
10,tx_can01,can01,0x210,803,1000000,516871374315,516871387693,516871403822,16,1,1,78
10,tx_can00,can00,0x110,804,1000000,516872367797,516872378140,516872390418,16,0,1,80
10,tx_can01,can01,0x210,804,1000000,516872374315,516872388010,516872404917,16,1,1,78
10,tx_can00,can00,0x111,402,2000000,516872367797,516872417954,516872429046,16,0,1,80
10,tx_can01,can01,0x211,402,2000000,516872374315,516872427194,516872438527,16,1,1,78
10,tx_can00,can00,0x110,805,1000000,516873367797,516873377828,516873388921,16,0,1,80
10,tx_can01,can01,0x210,805,1000000,516873374315,516873387828,516873404087,16,1,1,78
10,tx_can00,can00,0x110,806,1000000,516874367797,516874377628,516874388850,16,0,1,80
10,tx_can01,can01,0x210,806,1000000,516874374315,516874387739,516874404831,16,1,1,78
10,tx_can00,can00,0x111,403,2000000,516874367797,516874415867,516874426830,16,0,1,80
10,tx_can01,can01,0x211,403,2000000,516874374315,516874427311,516874438478,16,1,1,78
10,tx_can00,can00,0x110,807,1000000,516875367797,516875377723,516875388927,16,0,1,80
10,tx_can01,can01,0x210,807,1000000,516875374315,516875387760,516875403389,16,1,1,78
10,tx_can00,can00,0x110,808,1000000,516876367797,516876378208,516876389726,16,0,1,80
10,tx_can01,can01,0x210,808,1000000,516876374315,516876387911,516876403911,16,1,1,78
10,tx_can00,can00,0x111,404,2000000,516876367797,516876416725,516876428762,16,0,1,80
10,tx_can01,can01,0x211,404,2000000,516876374315,516876426002,516876438095,16,1,1,78
10,tx_can00,can00,0x110,809,1000000,516877367797,516877377729,516877388859,16,0,1,80
10,tx_can01,can01,0x210,809,1000000,516877374315,516877387636,516877403377,16,1,1,78
10,tx_can00,can00,0x100,81,10000000,516878367797,516878377769,516878388917,16,0,1,80
10,tx_can01,can01,0x200,81,10000000,516878374315,516878388065,516878405139,16,1,1,78
10,tx_can00,can00,0x110,810,1000000,516878367797,516878416009,516878427064,16,0,1,80
10,tx_can01,can01,0x210,810,1000000,516878374315,516878427342,516878438675,16,1,1,78
10,tx_can00,can00,0x111,405,2000000,516878367797,516878450100,516878461007,16,0,1,80
10,tx_can01,can01,0x211,405,2000000,516878374315,516878457192,516878468470,16,1,1,78
10,tx_can00,can00,0x110,811,1000000,516879367797,516879377754,516879389068,16,0,1,80
10,tx_can01,can01,0x210,811,1000000,516879374315,516879387642,516879403845,16,1,1,78
10,tx_can00,can00,0x110,812,1000000,516880367797,516880378090,516880389627,16,0,1,80
10,tx_can01,can01,0x210,812,1000000,516880374315,516880387553,516880403497,16,1,1,78
10,tx_can00,can00,0x111,406,2000000,516880367797,516880416607,516880427625,16,0,1,80
10,tx_can01,can01,0x211,406,2000000,516880374315,516880425348,516880436736,16,1,1,78
10,tx_can00,can00,0x110,813,1000000,516881367797,516881377889,516881389926,16,0,1,80
10,tx_can01,can01,0x210,813,1000000,516881374315,516881387907,516881405074,16,1,1,78
10,tx_can00,can00,0x110,814,1000000,516882367797,516882377781,516882389114,16,0,1,80
10,tx_can01,can01,0x210,814,1000000,516882374315,516882387799,516882403873,16,1,1,78
10,tx_can00,can00,0x111,407,2000000,516882367797,516882416261,516882427354,16,0,1,80
10,tx_can01,can01,0x211,407,2000000,516882374315,516882426020,516882437131,16,1,1,78
10,tx_can00,can00,0x110,815,1000000,516883367797,516883377784,516883388895,16,0,1,80
10,tx_can01,can01,0x210,815,1000000,516883374315,516883387654,516883403598,16,1,1,78
10,tx_can00,can00,0x110,816,1000000,516884367797,516884378120,516884389472,16,0,1,80
10,tx_can01,can01,0x210,816,1000000,516884374315,516884387898,516884403712,16,1,1,78
10,tx_can00,can00,0x111,408,2000000,516884367797,516884416656,516884427674,16,0,1,80
10,tx_can01,can01,0x211,408,2000000,516884374315,516884425730,516884437081,16,1,1,78
10,tx_can00,can00,0x110,817,1000000,516885367797,516885377975,516885390179,16,0,1,80
10,tx_can01,can01,0x210,817,1000000,516885374315,516885387716,516885404567,16,1,1,78
10,tx_can00,can00,0x110,818,1000000,516886367797,516886377886,516886388996,16,0,1,80
10,tx_can01,can01,0x210,818,1000000,516886374315,516886387885,516886404977,16,1,1,78
10,tx_can00,can00,0x111,409,2000000,516886367797,516886415903,516886426958,16,0,1,80
10,tx_can01,can01,0x211,409,2000000,516886374315,516886427180,516886438272,16,1,1,78
10,tx_can00,can00,0x110,819,1000000,516887367797,516887377722,516887388851,16,0,1,80
10,tx_can01,can01,0x210,819,1000000,516887374315,516887387981,516887404314,16,1,1,78
10,tx_can00,can00,0x100,82,10000000,516888367797,516888378077,516888389595,16,0,1,80
10,tx_can01,can01,0x200,82,10000000,516888374315,516888387762,516888403854,16,1,1,78
10,tx_can00,can00,0x101,41,20000000,516888367797,516888417020,516888428038,16,0,1,80
10,tx_can01,can01,0x201,41,20000000,516888374315,516888426149,516888437204,16,1,1,78
10,tx_can00,can00,0x110,820,1000000,516888367797,516888450908,516888461685,16,0,1,80
10,tx_can01,can01,0x210,820,1000000,516888374315,516888455889,516888467574,16,1,1,78
10,tx_can00,can00,0x111,410,2000000,516888367797,516888484647,516888494573,16,0,1,80
10,tx_can01,can01,0x211,410,2000000,516888374315,516888486314,516888495869,16,1,1,78
10,tx_can00,can00,0x110,821,1000000,516889367797,516889377728,516889389061,16,0,1,80
10,tx_can01,can01,0x210,821,1000000,516889374315,516889388079,516889404190,16,1,1,78
10,tx_can00,can00,0x110,822,1000000,516890367797,516890377768,516890389823,16,0,1,80
10,tx_can01,can01,0x210,822,1000000,516890374315,516890387860,516890404119,16,1,1,78
10,tx_can00,can00,0x111,411,2000000,516890367797,516890417044,516890427914,16,0,1,80
10,tx_can01,can01,0x211,411,2000000,516890374315,516890426007,516890438192,16,1,1,78
10,tx_can00,can00,0x110,823,1000000,516891367797,516891377697,516891388807,16,0,1,80
10,tx_can01,can01,0x210,823,1000000,516891374315,516891387659,516891403807,16,1,1,78
10,tx_can00,can00,0x110,824,1000000,516892367797,516892378311,516892389625,16,0,1,80
10,tx_can01,can01,0x210,824,1000000,516892374315,516892387773,516892403847,16,1,1,78
10,tx_can00,can00,0x111,412,2000000,516892367797,516892416847,516892427883,16,0,1,80
10,tx_can01,can01,0x211,412,2000000,516892374315,516892426161,516892437327,16,1,1,78
10,tx_can00,can00,0x110,825,1000000,516893367797,516893377758,516893388888,16,0,1,80
10,tx_can01,can01,0x210,825,1000000,516893374315,516893387906,516893404109,16,1,1,78
10,tx_can00,can00,0x110,826,1000000,516894367797,516894377743,516894389835,16,0,1,80
10,tx_can01,can01,0x210,826,1000000,516894374315,516894387853,516894404705,16,1,1,78
10,tx_can00,can00,0x111,413,2000000,516894367797,516894417260,516894428371,16,0,1,80
10,tx_can01,can01,0x211,413,2000000,516894374315,516894426852,516894437963,16,1,1,78
10,tx_can00,can00,0x110,827,1000000,516895367797,516895377672,516895388893,16,0,1,80
10,tx_can01,can01,0x210,827,1000000,516895374315,516895387782,516895404967,16,1,1,78
10,tx_can00,can00,0x110,828,1000000,516896367797,516896378100,516896389656,16,0,1,80
10,tx_can01,can01,0x210,828,1000000,516896374315,516896387674,516896403433,16,1,1,78
10,tx_can00,can00,0x111,414,2000000,516896367797,516896416840,516896427877,16,0,1,80
10,tx_can01,can01,0x211,414,2000000,516896374315,516896426099,516896437173,16,1,1,78
10,tx_can00,can00,0x110,829,1000000,516897367797,516897377863,516897389233,16,0,1,80
10,tx_can01,can01,0x210,829,1000000,516897374315,516897387770,516897403232,16,1,1,78
10,tx_can00,can00,0x100,83,10000000,516898367797,516898377847,516898388976,16,0,1,80
10,tx_can01,can01,0x200,83,10000000,516898374315,516898387773,516898404494,16,1,1,78
10,tx_can00,can00,0x110,830,1000000,516898367797,516898416161,516898427216,16,0,1,80
10,tx_can01,can01,0x210,830,1000000,516898374315,516898426697,516898437808,16,1,1,78
10,tx_can00,can00,0x111,415,2000000,516898367797,516898450160,516898460974,16,0,1,80
10,tx_can01,can01,0x211,415,2000000,516898374315,516898456474,516898467455,16,1,1,78
10,tx_can00,can00,0x110,831,1000000,516899367797,516899377832,516899389961,16,0,1,80
10,tx_can01,can01,0x210,831,1000000,516899374315,516899387683,516899403868,16,1,1,78
10,tx_can00,can00,0x110,832,1000000,516900367797,516900378242,516900389816,16,0,1,80
10,tx_can01,can01,0x210,832,1000000,516900374315,516900387538,516900403630,16,1,1,78
10,tx_can00,can00,0x111,416,2000000,516900367797,516900416852,516900427796,16,0,1,80
10,tx_can01,can01,0x211,416,2000000,516900374315,516900425481,516900436721,16,1,1,78
10,tx_can00,can00,0x110,833,1000000,516901367797,516901377745,516901389078,16,0,1,80
10,tx_can01,can01,0x210,833,1000000,516901374315,516901387967,516901405355,16,1,1,78
10,tx_can00,can00,0x110,834,1000000,516902367797,516902377766,516902388859,16,0,1,80
10,tx_can01,can01,0x210,834,1000000,516902374315,516902387896,516902404043,16,1,1,78
10,tx_can00,can00,0x111,417,2000000,516902367797,516902415858,516902426894,16,0,1,80
10,tx_can01,can01,0x211,417,2000000,516902374315,516902426246,516902437524,16,1,1,78
10,tx_can00,can00,0x110,835,1000000,516903367797,516903377825,516903389973,16,0,1,80
10,tx_can01,can01,0x210,835,1000000,516903374315,516903387695,516903404009,16,1,1,78
10,tx_can00,can00,0x110,836,1000000,516904367797,516904378106,516904389494,16,0,1,80
10,tx_can01,can01,0x210,836,1000000,516904374315,516904387754,516904403734,16,1,1,78
10,tx_can00,can00,0x111,418,2000000,516904367797,516904416808,516904427715,16,0,1,80
10,tx_can01,can01,0x211,418,2000000,516904374315,516904425697,516904436919,16,1,1,78
10,tx_can00,can00,0x110,837,1000000,516905367797,516905377794,516905388905,16,0,1,80
10,tx_can01,can01,0x210,837,1000000,516905374315,516905387831,516905405774,16,1,1,78
10,tx_can00,can00,0x110,838,1000000,516906367797,516906377723,516906388871,16,0,1,80
10,tx_can01,can01,0x210,838,1000000,516906374315,516906387815,516906403907,16,1,1,78
10,tx_can00,can00,0x111,419,2000000,516906367797,516906416092,516906427184,16,0,1,80
10,tx_can01,can01,0x211,419,2000000,516906374315,516906426036,516906437165,16,1,1,78
10,tx_can00,can00,0x110,839,1000000,516907367797,516907377929,516907388837,16,0,1,80
10,tx_can01,can01,0x210,839,1000000,516907374315,516907387688,516907403984,16,1,1,78
10,tx_can00,can00,0x100,84,10000000,516908367797,516908378118,516908389469,16,0,1,80
10,tx_can01,can01,0x200,84,10000000,516908374315,516908387636,516908403450,16,1,1,78
10,tx_can00,can00,0x101,42,20000000,516908367797,516908416579,516908427579,16,0,1,80
10,tx_can01,can01,0x201,42,20000000,516908374315,516908425653,516908437004,16,1,1,78
10,tx_can00,can00,0x110,840,1000000,516908367797,516908450782,516908462596,16,0,1,80
10,tx_can01,can01,0x210,840,1000000,516908374315,516908455485,516908467096,16,1,1,78
10,tx_can00,can00,0x111,420,2000000,516908367797,516908485484,516908495021,16,0,1,80
10,tx_can01,can01,0x211,420,2000000,516908374315,516908485707,516908495391,16,1,1,78
10,tx_can00,can00,0x110,841,1000000,516909367797,516909377806,516909389028,16,0,1,80
10,tx_can01,can01,0x210,841,1000000,516909374315,516909387861,516909404138,16,1,1,78
10,tx_can00,can00,0x110,842,1000000,516910367797,516910377827,516910388975,16,0,1,80
10,tx_can01,can01,0x210,842,1000000,516910374315,516910387882,516910404012,16,1,1,78
10,tx_can00,can00,0x111,421,2000000,516910367797,516910416178,516910427159,16,0,1,80
10,tx_can01,can01,0x211,421,2000000,516910374315,516910426289,516910438084,16,1,1,78
10,tx_can00,can00,0x110,843,1000000,516911367797,516911377682,516911388793,16,0,1,80
10,tx_can01,can01,0x210,843,1000000,516911374315,516911387774,516911403848,16,1,1,78
10,tx_can00,can00,0x110,844,1000000,516912367797,516912378092,516912390574,16,0,1,80
10,tx_can01,can01,0x210,844,1000000,516912374315,516912387685,516912404240,16,1,1,78
10,tx_can00,can00,0x111,422,2000000,516912367797,516912417887,516912428906,16,0,1,80
10,tx_can01,can01,0x211,422,2000000,516912374315,516912426313,516912437405,16,1,1,78
10,tx_can00,can00,0x110,845,1000000,516913367797,516913377873,516913389206,16,0,1,80
10,tx_can01,can01,0x210,845,1000000,516913374315,516913387725,516913403872,16,1,1,78
10,tx_can00,can00,0x110,846,1000000,516914367797,516914377839,516914389135,16,0,1,80
10,tx_can01,can01,0x210,846,1000000,516914374315,516914388098,516914404931,16,1,1,78
10,tx_can00,can00,0x111,423,2000000,516914367797,516914416430,516914427597,16,0,1,80
10,tx_can01,can01,0x211,423,2000000,516914374315,516914427189,516914439189,16,1,1,78
10,tx_can00,can00,0x110,847,1000000,516915367797,516915377731,516915388786,16,0,1,80
10,tx_can01,can01,0x210,847,1000000,516915374315,516915387749,516915403693,16,1,1,78
10,tx_can00,can00,0x110,848,1000000,516916367797,516916378178,516916389641,16,0,1,80
10,tx_can01,can01,0x210,848,1000000,516916374315,516916387845,516916404122,16,1,1,78
10,tx_can00,can00,0x111,424,2000000,516916367797,516916417084,516916428880,16,0,1,80
10,tx_can01,can01,0x211,424,2000000,516916374315,516916426492,516916437695,16,1,1,78
10,tx_can00,can00,0x110,849,1000000,516917367797,516917377904,516917388922,16,0,1,80
10,tx_can01,can01,0x210,849,1000000,516917374315,516917387811,516917403903,16,1,1,78
10,tx_can00,can00,0x100,85,10000000,516918367797,516918377851,516918388999,16,0,1,80
